id,Q1,Q2,Q3,Q4,Q5,Q6
abs10577,0,"0,6,7",0,0,0,0
abs10105,0,"1,2,3,4,5,6",2,11,1,1
abs03812,0,"0,2,6",0,0,0,0
abs20454,0,3,2,0,1,1
abs03815,1,"3,7",2,0,1,1
abs01940,0,"2,3,6",2,"6,14,16,27,34",0,0
abs08704,0,"5,6",2,0,0,0
abs10285,1,"2,3,7",2,"13,14,15,16,22,26,27,28,30,33,35",1,1
abs19218,1,"3,7",2,0,1,1
abs00631,0,"3,7",2,0,1,1
abs15662,0,"1,2,3,4,5,6,7",2,23,1,1
abs03978,0,"0,6,7",0,0,0,0
abs21936,1,"3,6",2,"3,13,18,21,26",1,1
abs07480,1,7,1,0,0,0
abs11032,0,6,2,0,0,0
abs15039,0,6,2,0,1,1
abs00593,0,6,1,0,0,0
abs06832,1,"4,5,6,7",2,0,1,1
abs13552,0,"4,5,6",1,0,0,0
abs16133,1,"5,6",2,0,1,1
abs14790,1,4,2,0,0,0
abs04795,0,7,2,0,0,0
abs10116,1,2,2,"0,8,14,16,22,27,37,39",0,0
abs08980,1,"4,7",2,0,1,1
abs13241,0,0,0,0,0,0
abs07120,1,"4,7",1,0,1,1
abs18790,1,"4,7",2,0,0,0
abs15194,1,"4,5,6",2,0,1,1
abs21204,1,"4,5,6,7",2,0,1,1
abs01156,1,"3,7",1,0,1,1
abs11233,0,6,2,0,0,0
abs02997,0,"3,7",2,0,0,0
abs03742,0,7,0,0,0,0
abs11240,0,"6,7",1,0,0,0
abs21520,0,2,2,"3,14,22",0,0
abs12204,1,"4,5,6",1,0,0,0
abs15303,0,"0,2,6,7",2,0,0,0
abs02208,0,0,2,0,0,0
abs18697,0,"3,7",1,0,0,0
abs10998,0,"2,3,7",2,"8,14,22,27,34",1,1
abs15034,0,"4,5,6,7",1,0,0,0
abs22148,1,"1,2,3,6",2,"12,14,15,16,22,26,27,28,30,33,34",1,1
abs17210,0,"6,7",2,0,1,1
abs14154,0,0,0,0,0,0
abs21126,1,"4,7",2,0,1,1
abs20304,0,2,2,0,0,0
abs17437,1,"6,7",2,0,1,1
abs01082,0,"0,6,7",2,0,1,1
abs20386,1,"3,5,6,7",2,"3,13,21,24",1,1
abs05662,1,"4,5,7",1,"15,17,22,27,36",1,1
abs01319,0,"3,7",2,0,1,1
abs00140,0,"1,2,3,4,5,6",2,"6,14,26,27,30",0,0
abs06125,0,6,2,0,0,0
abs17831,1,"4,5,6,7",2,0,0,0
abs01413,0,"0,2,7",2,0,0,0
abs21441,0,"6,7",2,0,0,0
abs18298,0,"1,2,3",2,"13,14,17,22,30,34",1,1
abs01032,0,"0,5,6",2,0,0,0
abs21632,0,"2,7",2,"0,8,20,22,26,27,30,31,36,37,39,40",0,0
abs18304,0,"0,2,3,6",2,0,0,0
abs17173,0,0,0,0,0,0
abs09568,0,"5,6,7",1,0,0,0
abs11597,1,"6,7",2,0,0,0
abs08341,0,4,0,0,0,0
abs04480,0,2,2,0,1,1
abs13044,1,"5,6",2,0,0,0
abs05463,1,"4,5,6,7",2,0,0,0
abs08638,0,"4,5,7",2,0,0,0
abs20749,1,3,2,0,0,0
abs05134,0,"3,7",2,"15,16,21,26",0,0
abs21811,1,"6,7",2,0,1,1
abs15026,0,"4,5,6",2,0,0,0
abs04526,1,"3,7",2,0,1,1
abs09163,1,"4,6",2,0,0,0
abs04813,0,"6,7",2,0,1,1
abs12903,1,"4,5,7",2,0,1,1
abs03462,0,0,0,0,0,0
abs06092,1,"6,7",2,0,1,1
abs18502,0,0,2,0,1,1
abs04279,0,"1,3,4,5,6,7",2,11,1,1
abs18256,0,2,2,"13,14,17,20,26,27",1,1
abs09058,1,"4,5,6",1,0,0,0
abs13490,0,"4,5,6,7",2,0,0,0
abs14546,0,"4,6",2,0,0,0
abs10531,1,"4,5,6",2,"13,14,15,17,20,21,26,34",1,1
abs05155,0,"2,7",2,"13,14,18,20,21,22,26,27,30,36,37,39,40",0,0
abs02187,0,0,2,0,0,0
abs04829,0,"2,3,6",1,"12,26,33",1,1
abs19197,1,2,2,0,1,1
abs03642,0,"3,6",1,"15,20",1,1
abs00992,0,7,2,0,0,0
abs14948,1,"4,7",1,0,0,0
abs11842,0,6,1,0,0,0
abs08424,1,"4,5,6,7",2,0,0,0
abs14386,0,"6,7",2,0,1,1
abs08187,1,"4,7",2,0,0,0
abs06466,0,7,2,0,0,0
abs17298,0,"6,7",2,0,0,0
abs16778,1,"4,6",2,0,0,0
abs09797,1,"4,5,6,7",2,0,0,0
abs17185,0,2,2,"3,13,24",1,1
abs01342,0,7,1,0,0,0
abs09005,1,"6,7",2,0,0,0
abs19659,1,"6,7",2,0,1,1
abs14480,1,"1,2,3,7",2,"11,17,22,26,27,30,31,36,39",0,0
abs04032,0,"0,3",2,0,0,0
abs12738,1,"6,7",2,0,0,0
abs15941,0,"5,6",1,0,0,0
abs07446,1,"4,5,7",1,0,1,1
abs07743,0,"4,7",2,33,0,0
abs11824,0,7,2,0,0,0
abs09485,1,"5,6,7",1,0,0,0
abs01563,1,"5,7",2,0,0,0
abs19239,0,"2,3,7",2,"15,16,22,27,33,40",1,1
abs16533,0,"0,2,7",0,0,0,0
abs04389,0,"0,2,7",1,0,0,0
abs20772,1,"4,5,6,7",1,0,0,0
abs07897,1,"5,7",2,0,0,0
abs03919,1,"3,7",1,0,0,0
abs19013,1,"3,7",0,0,1,1
abs05784,0,0,2,0,0,0
abs04956,0,0,2,0,0,0
abs10486,1,"2,3,6",2,"6,14,15,26,27,28,30,33,36",1,1
abs04186,0,"3,6,7",2,0,1,1
abs05890,1,"4,5,7",2,0,0,0
abs01008,0,"0,6,7",2,0,0,0
abs11828,0,"0,6,7",2,0,0,0
abs09977,1,"1,3,7",2,"3,13,21,24,27,35,36",1,1
abs16295,0,"0,5,6",0,0,0,0
abs02391,0,"0,6,7",2,0,0,0
abs10356,0,2,2,0,1,1
abs13250,1,4,2,0,0,0
abs11774,1,"5,7",2,0,0,0
abs20643,1,3,2,0,1,1
abs10258,0,"6,7",2,0,1,1
abs16739,1,"4,5,7",2,0,1,1
abs00378,0,"6,7",2,0,0,0
abs21754,0,0,2,0,0,0
abs19917,1,"2,3,6,7",2,0,1,1
abs12211,1,"4,5",1,0,1,1
abs06559,1,"2,3,7",2,0,1,1
abs03730,0,0,0,0,0,0
abs04479,0,6,2,0,0,0
abs13035,1,"5,6,7",2,0,1,1
abs03866,0,"3,6",2,0,1,1
abs10503,0,0,0,0,0,0
abs14986,0,"5,7",1,0,0,0
abs07689,1,"5,7",2,0,1,1
abs20653,1,"2,3",2,0,1,1
abs12598,0,"5,6",2,0,0,0
abs21194,1,"4,5,6,7",2,0,0,0
abs16959,0,"2,3,7",2,"12,22",1,1
abs14346,0,2,2,0,1,1
abs10520,0,"3,6",2,0,1,1
abs21991,1,"1,2,3,7",1,"6,14,27,28,40",1,1
abs04102,0,3,2,0,0,0
abs03219,0,"3,5,7",2,0,0,0
abs13020,1,"4,7",2,0,0,0
abs13385,0,"4,5,6",2,0,0,0
abs03572,0,3,0,0,0,0
abs10858,0,0,2,0,1,1
abs18885,0,7,2,0,0,0
abs20658,1,"2,3",2,"15,16,18,20,21,26,27",1,1
abs05341,1,"4,7",2,0,1,1
abs12979,1,"4,5,6,7",1,0,1,1
abs16994,0,"3,7",2,0,1,1
abs05809,1,"4,7",2,0,0,0
abs18793,1,"1,2,6",2,"14,17,22,26,27,33,34",0,0
abs15176,0,"1,2,7",2,24,1,1
abs10921,1,"5,6",1,0,0,0
abs04200,0,"2,7",2,0,0,0
abs04821,0,"3,6",2,0,0,0
abs15024,0,"4,5,6",1,0,1,1
abs15896,0,"3,7",2,0,1,1
abs03681,0,"2,3",2,0,1,1
abs01530,1,"6,7",2,0,0,0
abs15567,0,6,2,0,0,0
abs11401,0,"0,2,4,5",0,0,0,0
abs03726,0,0,2,0,1,1
abs16669,1,"4,7",2,0,1,1
abs11245,0,"6,7",2,0,0,0
abs17907,0,0,0,0,0,0
abs03467,0,"0,6,7",0,0,0,0
abs09198,0,"1,2,3,6,7",2,"14,22,26,27",1,1
abs10893,1,"5,6",2,0,1,1
abs13899,1,2,2,"13,14,18,21,26,27",1,1
abs08442,1,"4,5,6,7",1,0,1,1
abs10245,0,"1,2,3,6",2,"13,16,22,24,26,27,33,35,36,39,41",1,1
abs19247,1,"3,5,6,7",1,0,1,1
abs18639,1,"1,2,3,4,5,6",2,"13,18,19,21,22,26,27,28,34",1,1
abs20629,1,"1,2,3,7",2,"14,15,22,34",1,1
abs19012,0,"6,7",2,0,0,0
abs21216,1,"3,7",1,0,0,0
abs13306,1,"4,7",2,0,0,0
abs17491,0,0,2,0,1,1
abs13986,0,0,0,0,0,0
abs20159,0,7,2,0,0,0
abs03853,0,"0,2,3,6,7",1,0,0,0
abs22145,0,2,2,"3,14,22,33",1,1
abs16687,1,"4,7",2,"3,4,14,15,16,17,18,22,24,25,26,30,31,33,36,39",0,0
abs15475,1,"2,3,6",2,"7,27",1,1
abs08315,1,"5,6",2,14,0,0
abs19609,0,0,0,0,0,0
abs04628,1,"3,6",2,"16,21,26,33,40",1,1
abs19357,1,"3,7",2,0,0,0
abs06119,1,"4,5,6,7",2,0,1,1
abs17660,0,0,2,0,0,0
abs08731,0,"6,7",2,0,0,0
abs07235,1,"4,5,6,7",2,0,0,0
abs15199,0,"4,6",1,0,0,0
abs17218,1,"2,3,7",2,0,1,1
abs18822,1,"4,5,6,7",2,"17,22,26,34",1,1
abs06430,0,"6,7",2,0,1,1
abs22243,1,"2,5,6,7",2,"7,18,21,22",1,1
abs09767,1,"5,6",2,0,0,0
abs09049,1,"4,7",2,"15,20,26,27",1,1
abs05411,1,"5,6",2,0,0,0
abs01212,0,0,0,0,1,1
abs17435,1,2,2,0,1,1
abs09201,1,"4,5,6,7",1,0,0,0
abs12030,1,"5,6,7",2,0,1,1
abs05254,0,"0,6,7",0,0,0,0
abs15310,1,"4,5,6",2,0,0,0
abs01497,1,"3,6",2,"14,22,24",1,1
abs04015,1,"1,2,3,4,5,6,7",2,"22,27,34",1,1
abs17260,0,6,0,0,0,0
abs10669,0,"3,7",2,0,1,1
abs11041,0,6,2,0,0,0
abs21881,1,"2,3,7",2,"5,15,22,27,37",1,1
abs11260,1,"4,5,6",1,0,1,1
abs01337,1,"3,7",2,0,1,1
abs13231,0,"0,5,6",2,0,0,0
abs19970,0,"2,5,6,7",2,"16,27,34",0,0
abs16904,0,"4,7",2,0,1,1
abs17494,0,7,2,0,1,1
abs18259,0,0,0,0,1,1
abs06787,1,"3,7",1,0,1,1
abs21009,0,"3,5,7",1,0,0,0
abs10354,0,0,2,0,1,1
abs15507,0,"0,2,7",0,0,0,0
abs13740,0,0,0,0,0,0
abs14210,0,0,2,0,1,1
abs07299,0,6,2,0,0,0
abs19433,1,"4,6",2,0,0,0
abs22123,1,"2,3,6,7",2,0,1,1
abs03598,0,0,0,0,0,0
abs11882,0,"4,5,7",2,0,0,0
abs19586,1,"3,7",1,0,1,1
abs18704,1,"4,7",1,0,1,1
abs07094,0,0,0,0,0,0
abs09901,1,"4,5,7",1,0,1,1
abs17400,1,2,2,0,1,1
abs11365,1,"4,7",2,0,1,1
abs11518,1,"4,6,7",2,0,1,1
abs18682,1,"4,5",2,0,0,0
abs21927,0,"2,3,6,7",2,0,1,1
abs12940,1,"2,3,4,5,6",2,"14,18,26,34",1,1
abs15229,1,"5,7",2,0,0,0
abs17815,1,"2,3,5,6",2,"13,14,15,16,18,20,21,24,26,27,28,33,36,37,39,40",1,1
abs09662,1,"4,6,7",2,0,0,0
abs10095,1,2,2,0,1,1
abs09996,0,0,2,0,1,1
abs01930,0,"0,7",2,0,0,0
abs17343,1,3,2,"15,20,22",0,0
abs03495,1,"2,3,5,6",2,"16,26,34",0,0
abs21975,1,2,2,0,1,1
abs06686,1,2,2,"3,13,22",1,1
abs19443,1,"4,6",2,"8,9,13,14,17,26,30,33,39,40",1,1
abs09898,1,"5,6",2,0,1,1
abs12801,0,"5,6",1,0,1,1
abs18322,0,2,2,"8,15,22,33",1,1
abs02214,1,"5,6",1,0,1,1
abs06393,0,0,0,0,0,0
abs03558,0,2,2,23,0,0
abs03774,0,"0,2",2,0,1,1
abs08116,1,"5,6",1,0,0,0
abs17176,0,0,0,0,0,0
abs04618,0,"2,6",2,"13,14,15,16,22,27,30,34",0,0
abs08144,1,"6,7",2,0,0,0
abs13825,0,0,2,0,1,1
abs19807,1,"4,5,7",1,0,1,1
abs19355,1,"4,5,6,7",2,0,1,1
abs10353,1,"2,3,6",2,0,1,1
abs00502,0,"3,7",2,0,0,0
abs16221,1,"5,6",2,0,0,0
abs05013,1,"3,7",1,0,1,1
abs05270,0,2,0,"13,15,16,21,24,27,30,34",0,0
abs20072,0,6,0,0,0,0
abs16863,0,"4,5,6",2,0,0,0
abs13327,0,6,2,0,0,0
abs04531,0,"0,6,7",0,0,0,0
abs04971,1,"2,7",2,0,1,1
abs15324,0,"0,5",0,0,0,0
abs15435,0,"0,2,7",2,0,0,0
abs06475,1,"2,3,7",2,0,1,1
abs05612,1,"5,6,7",2,0,1,1
abs16691,0,"4,5,6",1,0,0,0
abs16147,0,0,0,0,0,0
abs11390,0,0,1,0,0,0
abs17581,0,0,0,0,0,0
abs20967,1,3,1,0,1,1
abs19107,1,3,2,0,0,0
abs14975,1,"6,7",2,0,0,0
abs22161,0,"2,3,6,7",2,"3,13,22,33",1,1
abs05301,1,"4,5,6,7",2,0,0,0
abs05962,1,"6,7",2,0,0,0
abs20727,1,"3,6",2,"15,20,26,27",0,0
abs19283,1,"0,6,7",2,0,1,1
abs07101,0,"4,7",1,"3,15,22",0,0
abs20186,1,"2,3,6",2,0,1,1
abs06532,0,7,2,0,0,0
abs10327,0,2,0,0,0,0
abs02848,1,"6,7",2,0,1,1
abs10068,1,"2,3,5,6",2,0,1,1
abs05846,1,7,2,0,0,0
abs13102,1,"4,7",2,0,1,1
abs18106,1,"4,7",2,"15,20,26",1,1
abs18075,0,"0,5,6",2,0,0,0
abs07836,1,"4,5,6,7",2,0,0,0
abs07483,1,"4,5,6,7",2,0,0,0
abs05704,0,7,0,0,0,0
abs02495,0,"0,2,3,5,6",2,"3,18,33",0,0
abs08165,1,"4,6",2,0,1,1
abs11173,0,"4,6",2,0,0,0
abs07259,1,"4,6",2,0,0,0
abs10195,0,"3,7",1,0,1,1
abs15274,1,"5,7",1,0,1,1
abs21146,0,"0,6",2,0,0,0
abs09784,1,"2,3,7",2,"8,15,22,27",1,1
abs07803,0,4,2,0,0,0
abs22202,1,"2,7",2,"5,15,22,27,37",0,0
abs11208,1,"3,4,5,6,7",2,0,1,1
abs12088,0,"4,5,7",2,0,0,0
abs06833,0,"6,7",2,0,1,1
abs15224,1,"4,5,6",2,0,1,1
abs09931,0,"2,3,6,7",2,"0,16,27",1,1
abs12409,1,"4,5,6",1,0,0,0
abs20954,1,2,2,0,1,1
abs15820,0,6,0,0,0,0
abs06680,0,2,2,"14,22,25,26,34,40",0,0
abs03692,1,"3,7",2,0,1,1
abs16339,1,"4,5,6",2,0,0,0
abs13809,0,0,2,0,1,1
abs01331,0,"2,7",2,0,1,1
abs11953,0,"4,5,6",0,0,0,0
abs18137,1,"4,5,6,7",2,0,0,0
abs20789,1,"3,6,7",2,0,1,1
abs21729,0,"2,6,7",0,0,0,0
abs16475,0,0,0,0,0,0
abs12912,1,"4,5,6",1,0,0,0
abs08189,1,"5,6",2,0,0,0
abs01805,1,"3,7",1,0,0,0
abs13064,1,"4,5,6,7",2,0,0,0
abs20209,0,"0,3,6",2,0,1,1
abs08616,0,"0,6,7",2,0,0,0
abs00830,0,"3,7",2,0,1,1
abs16376,1,"4,7",1,0,1,1
abs14486,0,"0,2,3,5,6",2,0,1,1
abs10043,0,0,1,0,1,1
abs08498,1,"4,6",2,0,1,1
abs02958,1,"3,6",2,0,1,1
abs13417,1,"4,5,6",2,0,0,0
abs06547,1,"6,7",2,0,0,0
abs00917,0,"6,7",1,0,0,0
abs19847,0,"2,3,7",2,"6,7,9,11,12,14,15,18,20,21,24,25,26,27,28,30,31,33,34,35,36,37,42",1,1
abs06202,0,"5,6",1,"14,22,27,33,37",1,1
abs18085,1,"5,7",1,0,1,1
abs09309,0,"5,7",1,0,0,0
abs00172,0,"0,6,7",2,0,0,0
abs21100,1,"4,6",2,0,0,0
abs04950,0,"6,7",2,0,0,0
abs20748,1,"4,5,6,7",1,"15,20,26",1,1
abs02876,0,"1,2,7",2,26,1,1
abs03677,0,6,2,0,0,0
abs19567,1,"3,5,7",1,0,1,1
abs13998,1,3,2,0,1,1
abs08536,0,"0,5",2,0,0,0
abs16315,1,"3,4,7",2,"14,15,22,27,33,40",1,1
abs11039,1,"4,7",2,0,1,1
abs21007,1,"4,5,6,7",1,0,1,1
abs21699,1,2,2,"14,22,24,26,27,28,33,35,36,37,39,40",1,1
abs18039,0,"0,5,6",0,0,0,0
abs02451,0,0,2,0,0,0
abs05406,1,"4,5,6",1,0,1,1
abs02944,0,2,2,0,1,1
abs05188,0,"0,2,7",0,0,0,0
abs02578,0,2,2,0,0,0
abs20190,0,"4,7",2,"15,20,27,28",1,1
abs08753,0,"0,1",2,0,0,0
abs13770,0,0,1,0,1,1
abs05702,1,"4,7",2,0,0,0
abs18671,0,"3,6",1,0,1,1
abs15777,1,"4,5,6",2,0,0,0
abs09175,1,6,1,0,0,0
abs08099,1,"5,6",2,0,0,0
abs14020,0,0,2,3,1,1
abs04803,0,"0,6",2,0,0,0
abs00308,1,"6,7",2,0,0,0
abs16099,0,"0,5,7",2,0,0,0
abs00419,0,"0,6",2,0,1,1
abs16600,1,"4,5,6",2,0,0,0
abs17121,0,2,2,0,1,1
abs17562,0,"2,3",2,0,1,1
abs18295,0,2,2,0,1,1
abs07104,1,"4,5,6",2,0,1,1
abs09129,1,"4,7",2,0,1,1
abs03686,1,4,2,0,0,0
abs13416,1,"4,5,6",2,0,0,0
abs00795,0,"1,2,3,5,6",2,40,1,1
abs16083,1,"6,7",2,0,0,0
abs14668,0,"0,5",0,0,0,0
abs16630,1,"4,5,6,7",2,0,1,1
abs21406,0,"6,7",2,0,1,1
abs21866,0,"1,2,3",2,"12,22,26,33",1,1
abs09395,1,"4,7",2,0,0,0
abs06562,1,"4,7",2,"0,8,14,22,26,27,30,34,36,37,39,40",0,0
abs18572,1,"4,7",2,0,0,0
abs14092,1,"2,7",2,"7,17,22,27,37",1,1
abs13512,1,"4,5,6,7",2,0,1,1
abs22021,1,"2,5,6,7",0,0,0,0
abs11355,0,"6,7",2,0,0,0
abs02854,0,2,2,0,0,0
abs17340,0,2,2,0,1,1
abs09937,0,"1,2",0,"7,18,22,26",0,0
abs08252,0,"4,6",2,0,0,0
abs13984,0,0,2,0,0,0
abs06813,1,"1,2,3,4,5,6",2,24,1,1
abs17790,0,"1,2,3,6",2,"8,9,22,27",1,1
abs10588,0,7,0,0,0,0
abs14654,1,"4,7",2,"13,14,18,20,22,26,27,33,34",0,0
abs12980,1,"4,6,7",2,0,0,0
abs16167,1,"4,6",2,0,0,0
abs19550,0,"6,7",1,0,1,1
abs11105,0,4,2,0,0,0
abs02241,0,"2,3,6",2,"6,7,9,15,16,20,26,33,34,35,36,39,40",1,1
abs15692,1,"3,4,5,7",2,0,1,1
abs00945,0,3,2,0,1,1
abs17583,0,0,0,0,0,0
abs01760,1,"2,3,7",1,"7,18,27,34",1,1
abs14145,0,0,2,0,1,1
abs06638,1,"2,5,6,7",2,0,1,1
abs16680,0,0,2,0,0,0
abs09128,0,"6,7",2,0,0,0
abs17288,0,0,0,0,0,0
abs00717,0,"0,2,3,5,6",2,0,0,0
abs18836,1,"3,7",2,0,0,0
abs22043,1,"1,2,3,6",2,"7,18,21,22,27,30,34",1,1
abs06322,0,"4,7",2,0,0,0
abs09968,0,0,2,0,1,1
abs06262,0,"6,7",2,0,0,0
abs13476,1,"4,5",2,0,0,0
abs06944,1,2,2,"17,18,27,34",1,1
abs08110,1,"4,5,6,7",2,0,0,0
abs20090,0,"4,5,6",1,0,0,0
abs17600,0,"3,7",2,0,1,1
abs16525,1,"4,5,6,7",2,"13,14,15,16,22,26,27,28",1,1
abs17913,1,"5,7",2,0,1,1
abs17617,0,2,2,0,1,1
abs19473,1,"4,5,6,7",2,0,0,0
abs02632,0,"0,6",0,0,0,0
abs16127,0,"5,6",2,0,0,0
abs15801,0,"2,3,5,6",2,"7,18,27",0,0
abs18635,1,"4,7",2,0,1,1
abs15888,1,"4,5,6",1,0,0,0
abs12342,1,"4,6,7",2,0,0,0
abs16854,0,"4,5,7",1,0,0,0
abs13536,1,"4,5,7",1,"13,14,15,17,21,22,26,30,33,34",1,1
abs00573,0,"1,2,7",2,0,0,0
abs17508,0,2,2,"3,13,22,27",1,1
abs12448,0,"5,7",2,0,1,1
abs02800,0,7,1,0,1,1
abs11183,0,"3,7",1,0,0,0
abs14096,0,"2,3",2,"16,22,33",1,1
abs10539,1,"6,7",2,0,1,1
abs07298,1,"5,6,7",1,0,0,0
abs17677,0,0,0,0,1,1
abs20469,1,7,2,0,0,0
abs12524,1,"4,5,6",2,0,1,1
abs21148,1,"1,2,3,4,5,6,7",2,"0,3,14,22,33",1,1
abs18742,1,"4,7",2,0,0,0
abs01730,1,7,2,"3,13,22,27",1,1
abs10369,0,2,2,"15,20,21,24",1,1
abs16474,1,"2,3,6",2,"12,15,22,27,40",0,0
abs12281,1,"6,7",2,0,0,0
abs15962,0,0,0,0,0,0
abs12518,0,0,2,0,0,0
abs05510,1,"4,5,6,7",1,0,0,0
abs21774,1,"6,7",2,0,1,1
abs16129,1,"4,6,7",2,0,1,1
abs15940,0,6,2,0,0,0
abs18009,0,7,0,0,0,0
abs02829,0,"3,6",2,0,0,0
abs04241,1,4,2,0,1,1
abs02160,0,"3,7",2,"0,2,8",0,0
abs16919,1,"5,6",1,0,0,0
abs07071,1,"2,3,5,6",2,0,1,1
abs17838,0,"5,6",2,0,0,0
abs16885,1,"4,5,6",1,0,1,1
abs13393,1,4,2,"17,22,26,34",0,0
abs04236,0,0,2,0,0,0
abs17549,0,"0,2,3,5,6",2,0,1,1
abs04016,0,"2,3,7",1,"15,17,18,22,26,30,33,34",1,1
abs07096,1,"3,7",2,0,1,1
abs13535,1,"4,5,6",1,0,0,0
abs19511,1,"1,2,3,4,5,6,7",2,"12,14,15,16,22,26,27,28,35",1,1
abs13209,1,"4,5,6",2,0,0,0
abs08758,1,"4,7",1,"13,14,15,24,27,33,39,40",0,0
abs05107,0,7,2,0,0,0
abs11171,1,"5,6",2,0,0,0
abs10115,1,"2,3,7",1,"15,22,26,33,39",1,1
abs14475,1,"2,3,7",2,0,1,1
abs05707,0,"4,7",2,0,1,1
abs20125,0,"0,6",2,0,1,1
abs00468,0,0,2,0,0,0
abs12097,1,"4,5,6",2,0,0,0
abs08262,0,"4,6",2,0,1,1
abs04515,0,"0,2,3,5,6",0,0,0,0
abs07304,1,6,2,0,0,0
abs04259,0,"1,2,3,6",2,40,1,1
abs01200,0,2,2,"7,17,22",1,1
abs11519,1,"3,7",2,0,1,1
abs19472,0,6,2,0,0,0
abs12198,0,0,2,0,0,0
abs15112,0,"4,6",2,0,0,0
abs16657,1,"5,6",1,0,1,1
abs05214,0,0,0,0,0,0
abs19076,1,"3,7",2,0,1,1
abs03059,0,"0,6",2,0,1,1
abs11587,1,"4,5,6,7",2,0,1,1
abs05138,0,2,2,"17,20",0,0
abs13573,0,"4,6",2,0,0,0
abs18891,1,"6,7",2,0,0,0
abs21394,1,"6,7",2,0,0,0
abs03647,0,"0,2,7",0,0,0,0
abs19027,1,"3,6",2,0,0,0
abs09920,0,"6,7",2,0,0,0
abs18452,0,"2,3,6",2,0,1,1
abs13422,1,"4,5,6",2,"12,14,15,16,22,26,27,28,30,33,34",0,0
abs02116,0,0,2,0,1,1
abs19826,1,"0,7",2,0,0,0
abs00492,0,7,0,0,0,0
abs00435,0,6,2,0,1,1
abs01739,0,"6,7",2,0,1,1
abs04708,1,"4,6",2,"14,15,16,21,26,27,28,33,34",1,1
abs03776,0,7,2,0,0,0
abs21516,0,"2,3,4",2,"13,14,15,16,18,20,21,26,27",0,0
abs03821,0,0,0,0,0,0
abs15479,1,"0,7",2,0,0,0
abs05848,1,"4,5,6",2,0,0,0
abs16290,1,"1,2,3,4,5,6",2,"3,4,6,7,8,9,11,12,13,14,15,16,17,18,20,22,24,25,26,28,30,35,36,42",1,1
abs04449,0,"0,6,7",2,0,0,0
abs18745,1,"4,7",2,0,1,1
abs12336,0,"5,6",2,0,0,0
abs09974,0,"2,3,7",2,"0,12,27",1,1
abs14966,0,"0,4,5",0,0,0,0
abs18980,1,"3,7",1,0,1,1
abs14097,0,2,2,0,1,1
abs18095,1,"5,7",1,0,1,1
abs10489,1,"6,7",2,0,1,1
abs12356,1,"4,5,6",1,0,1,1
abs14076,0,"1,2,3,5,6",2,0,1,1
abs10075,1,"2,3,6",2,0,1,1
abs10897,1,"4,5,6,7",2,0,0,0
abs12138,1,"4,5,6",2,0,0,0
abs08408,1,"6,7",1,0,0,0
abs11291,1,4,2,0,0,0
abs19924,0,"6,7",2,0,1,1
abs13988,0,"3,5,7",1,"13,14,15,16,22,26,27",1,1
abs13577,0,"0,5,6",0,0,0,0
abs13698,0,0,0,0,0,0
abs17405,0,0,2,0,1,1
abs09427,0,6,1,0,0,0
abs20261,0,7,1,0,1,1
abs04879,0,6,2,0,0,0
abs13237,0,2,2,"14,18,22,27,33",0,0
abs16501,1,"4,6,7",2,0,1,1
abs04507,0,"0,6",2,0,0,0
abs09721,1,"4,5,6",2,0,0,0
abs03011,0,"2,3,6",2,0,0,0
abs01699,1,"4,5,7",2,0,0,0
abs16144,0,"4,6",2,0,1,1
abs04804,0,"4,5,6,7",1,0,0,0
abs18971,1,"3,7",2,0,0,0
abs11404,0,"0,2,7",2,0,0,0
abs21748,1,"2,3,7",2,0,1,1
abs12154,0,"5,6",2,0,0,0
abs11552,1,"1,2,4,5,6",1,"12,22,25,26,33,39,41",1,1
abs12362,1,"0,5,6,7",2,0,1,1
abs09993,0,"2,4,7",1,"16,17,22,26,27,30,36,37,39,40",1,1
abs06909,0,0,2,0,0,0
abs07495,1,"4,7",2,0,0,0
abs14667,1,"4,5,7",2,0,1,1
abs04630,1,"2,7",2,0,1,1
abs07447,0,4,1,0,0,0
abs12375,0,"6,7",2,0,0,0
abs14870,1,"4,7",1,0,0,0
abs18097,0,"4,6,7",2,0,1,1
abs14350,0,"6,7",2,0,0,0
abs05360,0,"4,5,6",1,0,1,1
abs03816,0,"4,6",2,24,0,0
abs16111,0,6,0,0,0,0
abs14224,0,0,0,0,0,0
abs02555,0,"0,6",2,0,1,1
abs18400,0,"0,6",0,0,0,0
abs21837,1,"2,5,6,7",2,"7,18,22,27",0,0
abs00751,0,"6,7",2,0,0,0
abs06035,1,"5,6",2,0,0,0
abs14676,1,"4,6",2,0,1,1
abs10259,1,"5,6",1,0,0,0
abs14109,1,"2,6,7",2,"13,14,17,20,26,27",1,1
abs02799,1,"1,2,3,6,7",2,"14,20,22,26,35",1,1
abs19117,1,"6,7",2,0,1,1
abs20459,0,7,0,0,0,0
abs04078,0,3,2,0,0,0
abs12133,0,"0,4,5",2,0,0,0
abs11436,1,"3,4,5,6",1,0,1,1
abs16757,0,"4,5,6",1,0,0,0
abs00731,0,"6,7",2,0,0,0
abs01215,0,6,2,0,0,0
abs06706,0,2,2,"10,22,26,27",0,0
abs03715,1,"2,3,6",2,"7,17,22,27,37",1,1
abs09250,1,"4,6",2,0,0,0
abs06093,1,"4,5,6,7",2,0,1,1
abs02352,0,"2,3,4,5,7",1,"15,22,27,33",1,1
abs21360,1,"4,5,6",2,"11,17,24,26,39",1,1
